model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-medium,l4,1,64,13.825716180801392,0.21736170139906014,13.802495956420898,14.002176284790039,100,False,762.360832,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:50+00:00
gpt2-medium,l4,1,128,14.39456862449646,0.06755646434263024,14.388223648071289,14.468095779418945,100,False,778.362368,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:53+00:00
gpt2-medium,l4,1,256,14.240016326904296,0.2850090328649616,14.173184394836426,14.56332778930664,100,False,822.782464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:56+00:00
gpt2-medium,l4,1,512,17.332694969177247,0.29076182332877426,17.234943389892578,17.986560821533203,100,False,898.489344,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:58+00:00
gpt2-medium,l4,1,1024,50.79785472869873,0.336001301151213,50.84774398803711,51.31983947753906,100,False,1002.385408,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:01+00:00
gpt2-medium,l4,2,32,14.776755847930907,0.207680656400677,14.783488273620605,15.067071914672852,100,False,762.360832,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:09+00:00
gpt2-medium,l4,2,64,14.929468488693237,0.15338587778566906,14.907391548156738,15.012864112854004,100,False,778.362368,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:12+00:00
gpt2-medium,l4,2,128,14.652049646377563,0.09404180613414925,14.641152381896973,14.730239868164062,100,False,822.782464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:15+00:00
gpt2-medium,l4,2,256,15.09368992805481,0.2679747749984745,15.062015533447266,15.326208114624023,100,False,898.489344,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:17+00:00
gpt2-medium,l4,2,512,35.62936550140381,0.571452569492028,35.59321594238281,36.78726577758789,100,False,1002.385408,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:20+00:00
gpt2-medium,l4,2,1024,105.35430419921875,0.6281950095439581,105.22112274169922,106.59942626953125,100,False,1258.412032,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:26+00:00
gpt2-medium,l4,3,32,14.548568325042725,0.07951240097698871,14.538847923278809,14.673919677734375,100,False,770.361856,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:42+00:00
gpt2-medium,l4,3,64,14.851207046508788,0.0703409899996924,14.846976280212402,14.919679641723633,100,False,800.620544,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:45+00:00
gpt2-medium,l4,3,128,14.64279842376709,0.1390587799210003,14.618623733520508,14.788607597351074,100,False,842.369024,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:48+00:00
gpt2-medium,l4,3,256,20.731631031036375,0.18804877437089965,20.770816802978516,21.0196475982666,100,False,938.90304,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:50+00:00
gpt2-medium,l4,3,512,54.22644248962402,0.956196859753268,54.04774475097656,56.30259323120117,100,False,1131.447296,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:54+00:00
gpt2-medium,l4,3,1024,170.05380737304688,0.421284193664274,170.05670166015625,170.7868194580078,100,False,1514.438656,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:03+00:00
gpt2-medium,l4,4,32,14.896208324432372,0.08274557143867384,14.88691234588623,14.988287925720215,100,False,778.362368,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:29+00:00
gpt2-medium,l4,4,64,14.895667848587037,0.09043925831849708,14.88918399810791,14.987263679504395,100,False,822.782464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:31+00:00
gpt2-medium,l4,4,128,15.045669403076172,0.17788052848816607,15.019007682800293,15.17465591430664,100,False,898.489344,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:34+00:00
gpt2-medium,l4,4,256,29.10263458251953,0.31903422236751383,29.026399612426758,29.680639266967773,100,False,1002.385408,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:37+00:00
gpt2-medium,l4,4,512,78.31104515075684,0.9216020541626592,78.2192611694336,79.8924789428711,100,False,1258.412032,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:42+00:00
gpt2-medium,l4,4,1024,233.22101974487305,1.194675106278421,233.40237426757812,235.0172119140625,100,False,1770.46528,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:54+00:00
gpt2-medium,l4,6,32,14.994276161193847,0.07743531660891811,14.987263679504395,15.086591720581055,100,False,800.620544,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:29+00:00
gpt2-medium,l4,6,64,14.96996319770813,0.16441535391657225,14.963711738586426,15.169535636901855,100,False,842.369024,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:32+00:00
gpt2-medium,l4,6,128,19.844027252197264,0.3237315465199232,19.816448211669922,20.71552085876465,100,False,938.90304,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:35+00:00
gpt2-medium,l4,6,256,45.60088062286377,0.9692592453884961,45.56902313232422,47.34668731689453,100,False,1131.447296,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:38+00:00
gpt2-medium,l4,6,512,129.96941024780273,0.6206712246890962,130.12069702148438,130.6920928955078,100,False,1514.438656,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:46+00:00
gpt2-medium,l4,6,1024,366.00385650634763,0.8167829703996794,366.1731872558594,367.03131103515625,100,False,2282.518528,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:28:06+00:00
gpt2-medium,l4,8,32,15.14682780265808,0.2107030931031065,15.10092830657959,15.340543746948242,100,False,822.782464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:01+00:00
gpt2-medium,l4,8,64,15.256903066635132,0.26288467237720686,15.20742416381836,15.572992324829102,100,False,898.489344,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:04+00:00
gpt2-medium,l4,8,128,28.40089828491211,0.44203419043357,28.37708854675293,29.231103897094727,100,False,1002.385408,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:07+00:00
gpt2-medium,l4,8,256,62.38332931518555,1.0989051917053723,62.1475830078125,64.60006713867188,100,False,1258.412032,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:11+00:00
gpt2-medium,l4,8,512,177.0270036315918,0.654205153026275,177.06700134277344,177.95481872558594,100,False,1770.46528,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:21+00:00
gpt2-medium,l4,8,1024,488.966103515625,1.99484449003679,489.1258850097656,492.0862731933594,100,False,2795.341824,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:48+00:00
gpt2-medium,l4,12,32,15.316989164352417,0.2590057324017015,15.251456260681152,16.04096031188965,100,False,842.369024,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:02+00:00
gpt2-medium,l4,12,64,18.954271144866944,0.4160165986930353,18.82009506225586,19.800064086914062,100,False,938.90304,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:05+00:00
gpt2-medium,l4,12,128,40.63748100280762,0.4522168314694472,40.581119537353516,41.52012634277344,100,False,1131.447296,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:08+00:00
gpt2-medium,l4,12,256,104.75734352111816,0.7428506611702942,104.68761444091797,106.2635498046875,100,False,1514.438656,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:15+00:00
gpt2-medium,l4,12,512,282.7057272338867,0.6988086970121784,282.8267517089844,283.8435974121094,100,False,2282.518528,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:31+00:00
gpt2-medium,l4,12,1024,742.5029693603516,1.3946248166399824,742.624267578125,744.5545043945312,100,False,3818.784768,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:32:14+00:00
gpt2-medium,l4,16,32,15.70784610748291,0.4117467362388127,15.624192237854004,16.42086410522461,100,False,898.489344,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:06+00:00
gpt2-medium,l4,16,64,26.66579967498779,0.43749081345181046,26.68134307861328,27.459583282470703,100,False,1002.385408,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:09+00:00
