model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-medium,a10,1,64,15.82436354637146,0.1091885772663207,15.827967643737793,15.99283218383789,100,False,762.360832,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:50+00:00
gpt2-medium,a10,1,128,15.549410581588745,0.0960994898675836,15.550463676452637,15.726592063903809,100,False,778.362368,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:54+00:00
gpt2-medium,a10,1,256,16.076584939956664,0.13431277378726364,16.070655822753906,16.338943481445312,100,False,822.782464,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:57+00:00
gpt2-medium,a10,1,512,15.664067249298096,0.15858662918337263,15.648768424987793,15.835136413574219,100,False,898.489344,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:00+00:00
gpt2-medium,a10,1,1024,40.36503547668457,0.030233784242794808,40.360958099365234,40.383487701416016,100,False,1002.385408,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:04+00:00
gpt2-medium,a10,2,32,16.50668598175049,0.10963000277142404,16.498687744140625,16.708608627319336,100,False,762.360832,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:10+00:00
gpt2-medium,a10,2,64,16.225813465118406,0.10550959915836536,16.20889663696289,16.40755271911621,100,False,778.362368,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:14+00:00
gpt2-medium,a10,2,128,16.939193019866945,0.12264047444828867,16.950271606445312,17.110015869140625,100,False,822.782464,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:17+00:00
gpt2-medium,a10,2,256,16.47465467453003,0.15117820525768774,16.468992233276367,16.650239944458008,100,False,898.489344,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:21+00:00
gpt2-medium,a10,2,512,33.49510227203369,0.023256549110215394,33.49299240112305,33.509376525878906,100,False,1002.385408,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:24+00:00
gpt2-medium,a10,2,1024,78.09580108642578,0.028120567087501408,78.09228515625,78.13632202148438,100,False,1258.412032,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:30+00:00
gpt2-medium,a10,3,32,16.70940740585327,0.11042631282570074,16.704511642456055,16.918527603149414,100,False,770.361856,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:43+00:00
gpt2-medium,a10,3,64,16.563333206176758,0.10216036597502617,16.565248489379883,16.750591278076172,100,False,800.620544,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:46+00:00
gpt2-medium,a10,3,128,16.412487621307374,0.17218550622636078,16.41062355041504,16.65228843688965,100,False,842.369024,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:49+00:00
gpt2-medium,a10,3,256,22.657354602813722,0.0315770872119576,22.65497589111328,22.67340850830078,100,False,938.90304,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:53+00:00
gpt2-medium,a10,3,512,47.94186725616455,0.024334806575177788,47.940608978271484,47.96108627319336,100,False,1131.447296,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:57+00:00
gpt2-medium,a10,3,1024,114.72364631652832,0.029885540044863185,114.71977233886719,114.77913665771484,100,False,1514.438656,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:05+00:00
gpt2-medium,a10,4,32,16.430255012512205,0.09302817990407447,16.441343307495117,16.589824676513672,100,False,778.362368,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:23+00:00
gpt2-medium,a10,4,64,16.916336631774904,0.10144187767858664,16.921600341796875,17.044479370117188,100,False,822.782464,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:27+00:00
gpt2-medium,a10,4,128,16.41592866897583,0.18009061144100588,16.3819522857666,16.59596824645996,100,False,898.489344,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:30+00:00
gpt2-medium,a10,4,256,29.802017936706545,0.024348155003896792,29.800447463989258,29.814783096313477,100,False,1002.385408,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:33+00:00
gpt2-medium,a10,4,512,63.19213638305664,0.03053488767867704,63.18796920776367,63.2279052734375,100,False,1258.412032,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:39+00:00
gpt2-medium,a10,4,1024,151.66130310058594,0.0330805972528679,151.6615753173828,151.72915649414062,100,False,1770.46528,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:25:49+00:00
gpt2-medium,a10,6,32,16.687094440460204,0.11366367609971839,16.675840377807617,16.861183166503906,100,False,800.620544,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:13+00:00
gpt2-medium,a10,6,64,16.333896350860595,0.1387916370007858,16.285696029663086,16.56934356689453,100,False,842.369024,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:16+00:00
gpt2-medium,a10,6,128,20.760127086639404,0.04201179712443645,20.756479263305664,20.773887634277344,100,False,938.90304,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:19+00:00
gpt2-medium,a10,6,256,42.60651039123535,0.025221654625893406,42.603519439697266,42.63014221191406,100,False,1131.447296,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:23+00:00
